id,title
2010-01/w-mpd012810,Most parents don't realize their 4- or 5-year-olds are overweight or obese
2010-01/w-nst011310,Nursing students twice as likely to smoke as the general population
2010-01/w-olt011210,Obesity linked to common form of kidney cancer and each extra BMI point increases risk
2010-01/wuso-dtm011210,Drug that modifies gene activity could help some older leukemia patients
2010-01/wuso-upr012710,"US Parkinson's rates highest in whites, Hispanics, and Midwest, Northeast"
2010-02/acs-fhc020210,Financial hardship contributes to diagnosis anxiety
2010-02/acs-sfs021810,Survey finds significant racial differences in lung cancer beliefs
2010-02/acs-tda021810,Testosterone deficiency affects male cancer survivors' quality of life
2010-02/bc-wlt021510,Walking linked to eased osteoarthritis
2010-02/bmj-pfm021610,Pan-frying meat with gas may be worse than electricity for raising cancer risk
2010-02/cmc-crf020110,Cedars-Sinai researchers: Fat behaves differently in patients  with polycystic ovary syndrome
2010-02/cwru-cpb020210,Cancer patients become bold advocates once surviviors
2010-02/e-bdr020310,Brain dopamine receptor density correlates with social status
2010-02/e-rgs022510,Rwandan genocide survivors provide new insights into resilience and PTSD
2010-02/esoc-hpo020910,High prevalence of AF found among cross-country skiers
2010-02/jaaj-bti021110,Botulinum toxin injection may help prevent some types of migraine pain
2010-02/jaaj-seo021110,Study examines outcomes after bariatric surgery revisions
2010-02/jaaj-sst021110,Study suggests that tinnitus does not appear to be a highly inherited condition
2010-02/jhmi-aeo021610,All eyes on retinal degeneration
2010-02/nch-nsf020110,New study finds fingers account for majority of pediatric amputations
2010-02/plos-hdr021010,HIV drug resistance lasts about 1 year in women treated with nevirapine to prevent infant infection
2010-02/uoc--rfb021610,Researchers find biomarkers in saliva for detection of early stage pancreatic cancer
2010-02/w-rrl020310,Research reveals link between beer and bone health
2010-02/w-vip020310,Violence is part of the job say nurses  as study shows only 1 in 6 incidents are reported
2010-03/aafc-olt030210,Obesity linked to poor colon cancer prognosis
2010-03/aaoo-ouf022310,Office-based ultrasound-guided FNA superior in diagnosing head and neck lesions
2010-03/acs-ini030510,Improvements needed in genomic test result discussions
2010-03/acs-ose030510,Occupational sunlight exposure and kidney cancer risk in men
2010-03/aha-eds031110,"Erectile dysfunction strong predictor of death, cardiovascular outcomes"
2010-03/apta-ssp032210,Study shows phyical therapy exercise program can reduce risk of postnatal depression in new mothers
2010-03/ason-cap031510,Clinician and patient preferences clash over information sharing before transplantation
2010-03/bc-asg032510,Autism susceptibility genes identified
2010-03/bc-dss032210,Dietary supplement speeds silver cyclists
2010-03/bc-rts031510,Robot teaches stroke survivors
2010-03/bmj-ewt031110,Enabling women to use home test kits could increase HPV detection
2010-03/bmj-hda032210,Hair dye and smoking linked to progressive liver disease
2010-03/bmj-ism032210,Indian spice may delay liver damage and cirrhosis
2010-03/chb-cwf032410,Children with food allergies should carry 2 doses of emergency medicine
2010-03/choe-fss030110,File-sharing software potential threat to health privacy
2010-03/cums-pci031810,Pesticide chlorpyrifos is linked to childhood developmental delays
2010-03/e-ang030110,A new generation of rapid-acting antidepressants?
2010-03/esoc-daf030910,Doctors are failing to lower heart patients' cholesterol adequately
2010-03/ghcc-mea030910,"Massage eases anxiety, but no better than simple relaxation does"
2010-03/iuso-nfw032210,Numerous factors weighed when patients cannot make their own decisions
2010-03/jhmi-ccp032510,Childhood cancer patients enrolled in clinical trials need clearer communication about their role
2010-03/plos-fpr032210,4 preventable risk factors reduce US life expectancy and lead to health disparities
2010-03/ra-nfs031010,New finding: Strong period pain and excess weight in childhood increases risk of endometriosis
2010-03/tes-dft022510,Different fat types can help or hinder obese girls' bone health
2010-03/uoc--php032210,Prenatal health-care providers inconsistent in weight-gain counseling
2010-03/uomh-fbt030210,"Freezing breast tumors helps stop cancer's spread in mice, U-M study finds"
2010-03/uomh-mto033110,More than 1/4 of elderly patients lack decision-making capacity at death
2010-03/uomh-pwi030910,"Patients with irritable bowel syndrome not more likely to develop polyps, colon cancer"
2010-03/uomh-ram032910,"Radiation after mastectomy underused, U-M study finds"
2010-03/uonc-bme033110,Biofeedback more effective than EGS and massage for chronic rectal pain
2010-03/uonc-mfd031110,Mother's flu during pregnancy may increase baby's risk of schizophrenia
2010-03/w-hri032410,Hormone replacement in joint fluid has potential regenerative effect
2010-03/wfub-vdl031110,Vitamin D levels have different effects on atherosclerosis in blacks and whites
2010-04/aaon-dsc033010,Does smoking compound other MS risk factors?
2010-04/acor-rsl042110,Researchers successfully lower radiation dose associated with pediatric chest CT scans
2010-04/aha-dhi041410,Diet high in B vitamins lowers heart risks in Japanese study
2010-04/aha-las042310,Long-term anabolic steroid use may weaken heart more than previously thought
2010-04/aha-mpd041410,"Many patients don't know they had minor stroke, need emergency care"
2010-04/aha-viv040710,Valve-in-valve implants via catheter effective in high-risk patients
2010-04/bc-ust042210,Useful stroke trials left unpublished
2010-04/bmj-htd042710,HPV test detects more pre-cancerous cells than conventional smear test
2010-04/bmj-shr042310,Selecting high-risk patients for heart screening
2010-04/bmj-swh042710,Students who have difficulties at medical school more likely to face
2010-04/cuor-aef040710,An explanation for the so-called 'broken-heart syndrome'
2010-04/cwru-apd042610,Are periodontal disease and prostatitis linked?
2010-04/dai-dbf041510,Driving ban for epileptics
2010-04/jaaj-aou041510,Airway obstructions uncommon but deadly in children
2010-04/jaaj-sse041510,Secondhand smoke exposure associated with chronic sinus disease
2010-04/jaaj-tch041510,Taped consultations help patients understand heart surgery
2010-04/jhmi-att041910,Anemia tougher to tackle in black children with kidney disease
2010-04/jhmi-shc041310,"STI, HIV counseling inadequate in male teens"
2010-04/l-lmm041210,"Latest maternal mortality data show accelerated decreases in China, Egypt, Ecuador and Bolivia, but surprising increases in US, Canada and Denmark"
2010-04/l-wmi042810,"Worldwide mortality in men and women aged 15-59 years, 1970-2010: Australia, Iceland and Cyprus among best performers, while many African and former Soviet states among worst"
2010-04/mscc-ntt041410,New targeted therapy effective in treating advanced prostate cancer
2010-04/nch-sbu040810,Study: Better understanding of abnormalities that lead to chronic kidney disease in children
2010-04/nei-sct040610,Strategy confirmed to help doctors determine when to treat retinopathy of prematurity
2010-04/nyph-sth042910,Strategy to help doctors determine when to treat retinopathy of prematurity
2010-04/qmuo-ccs042710,"Cervical cancer screening method should be changed, research suggests"
2010-04/ra-tre041910,The remarkable effects of fat loss on the immune system
2010-04/sonm-mot032610,Matters of the heart: FDG PET may hold answers for patients with heart failure
2010-04/sp-fro042310,Forecasting rates of overweight
2010-04/sumc-sl042610,"Stealthy leads to healthy in effort to improve diet, Stanford study shows"
2010-04/tes-eip033110,Exercise in pregnancy reduces size of offspring
2010-04/uoa-nuo041510,New U of A research goes against mom's advice that routine lifting is bad for your back
2010-04/uob-cod042810,Causes of death in AIDS patients
2010-04/uoc--stc040810,Simple test can detect signs of suicidal thoughts in people taking antidepressants
2010-04/uoe-ocs042110,Ovarian cancer study offers vital clues for new therapies
2010-04/uonc-uso041210,UNC study offers first clinical evidence of anti-cancer drug triggering viral infection
2010-04/uow-amt043010,Adult mortality trends reveal massive rise in global inequalities
2010-04/w-cri042310,Complete revascularization improves outcomes for CAD patients
2010-04/w-nss041210,9-country study shows wide variations in how women with early breast cancer are treated
2010-04/w-oaw042710,Obesity associated with increased risk of fibromyalgia
2010-05/aafc-dad042910,Drinking alcohol during pregnancy could lead to acute myeloid leukemia in children
2010-05/aaon-pwc042710,People with common heart defect also more likely to have brain aneurysms
2010-05/acop-sfg050710,Survey finds general internists leave practice sooner than subspecialists
2010-05/acs-mco050510,Medical costs of cancer have nearly doubled over the past 2 decades
2010-05/aha-dfs052010,Drinking fewer sugar-sweetened beverages may lower blood pressure
2010-05/aha-wgb050610,"Whole grain, bran intake associated with lower risk of death in diabetic women"
2010-05/apta-pte051010,Physical therapist-led exercise in patients in ICU improves function and decreases hospital stay
2010-05/ason-cbi052410,Cardiac biomarker indicates fluid overload in dialysis patients
2010-05/bmj-luc051210,Low umbilical cord pH at birth linked to death and brain damage
2010-05/chop-iih052610,"In infant heart surgery, newer technique yields better survival in first year of life"
2010-05/dai-tfo051410,The fear of falling
2010-05/haog-npt052610,New pathway to cheap insulin
2010-05/iu-ism051910,"IU study: More physical activity leads to less obesity -- often, but not always"
2010-05/jhmi-dth043010,"Despite tests, high blood pressure hard to recognize in children"
2010-05/lsoh-bic051110,British Indian children have better mental health
2010-05/lsuh-ddi050410,Definitive diabetes indicator deceptively high in African-American children
2010-05/luhs-sof051710,Surgical options for female incontinence found to be effective but with different complications
2010-05/mc-mcr051810,Mayo Clinic researchers find genetic secrets to common kidney cancer
2010-05/msu-hot052510,Hands-on osteopathic treatment cuts hospital stays for pneumonia patients
2010-05/nch-ssl052610,Study sheds light on deadly GI disease in infants born with complex congenital heart disease
2010-05/osu-sc051210,Study: Community approach to smoking bans not effective in Appalachia
